,modAlgo,conf,dim,budget,train_r2,test_r2,train_mse,test_mse
10009,modDE,510,5,500,0.0,-0.0012060430005809142,1.96205326702692,1.963051092187727
10010,modDE,510,5,1500,0.0,-2.1720638186817352e-05,5.0396276660962975,5.039671398358627
10011,modDE,510,5,2500,0.0,-7.650428842960188e-05,4.660196577994289,4.6603400014979215
10012,modDE,510,5,5000,0.0,-5.032139542535674e-05,4.408404796042131,4.408493520512996
10013,modDE,510,5,7500,0.0,-0.0003163913205488367,4.638952746014219,4.6395444535029435
10014,modDE,510,30,1500,0.0,-2.4302799877329308e-05,3.7180175620756843,3.7180536945660743
10015,modDE,510,30,3000,0.0,-1.2565990168011964e-05,3.4080796488173406,3.4080968228748008
10016,modDE,510,30,9000,0.0,-8.649226025778667e-05,2.6913152756049485,2.691408931074664
10017,modDE,510,30,15000,0.0,-1.3158467912566252e-05,2.5105878834661963,2.5106010504184306
10018,modDE,510,30,30000,0.0,-7.587208270276591e-06,5.826573003816717,5.826590715297817
10019,modDE,510,30,45000,0.0,-1.7189746618706538e-05,6.002834014667136,6.002875410993547
10020,modDE,511,5,250,0.0,-9.118034386661478e-05,4.892201708504362,4.892379380543125
10021,modDE,511,5,500,0.0,-9.558557653059907e-05,4.591125271210246,4.591298096795874
10022,modDE,511,5,1500,0.0,-0.00033501043530970165,7.988344613774808,7.989401776338481
10023,modDE,511,5,2500,0.0,-0.0043681054442322505,10.153199377061581,10.172573964404341
10024,modDE,511,5,5000,0.0,-0.0038840426151612205,11.96201559362706,11.980009116136644
10025,modDE,511,5,7500,0.0,-0.004395760970925711,12.582906792632244,12.60449720017896
10026,modDE,511,30,1500,0.0,-0.0001386791920837016,2.637146598833495,2.6372957096466076
10027,modDE,511,30,3000,0.0,-1.2310611083243827e-05,2.3023397147616427,2.3023509940834153
10028,modDE,511,30,9000,0.0,-3.506203686702847e-05,6.837519811672848,6.837615666541874
10029,modDE,511,30,15000,0.0,-2.3304694542947148e-05,10.10948064674567,10.109574975254613
10030,modDE,511,30,30000,0.0,-1.7398322571127167e-05,13.081000403675322,13.081091373635692
10031,modDE,511,30,45000,0.0,-6.672971377139625e-05,12.896460906930177,12.896804968241202
10032,modDE,512,5,250,0.0,-0.0024644739774191127,2.1297068389537612,2.131832037446233
10033,modDE,512,5,500,0.0,-0.0014135176711798092,1.9816275243663177,1.9827886831220973
10034,modDE,512,5,1500,0.0,-1.302928385826796e-05,5.092627220606936,5.0926539934013295
10035,modDE,512,5,2500,0.0,-6.930202790624839e-05,4.756522821745298,4.756655175834405
10036,modDE,512,5,5000,0.0,-8.150729405183021e-05,4.363790327185937,4.363932950001708
10037,modDE,512,5,7500,0.0,-0.0002836786489019527,4.431801606736351,4.432306886258709
10038,modDE,512,30,1500,0.0,-3.6486568973659314e-05,3.699918869888176,3.699972767989369
10039,modDE,512,30,3000,0.0,-5.0056523358144037e-05,3.4364067481119434,3.4364757732594513
10040,modDE,512,30,9000,0.0,-0.0001899066141117789,2.745322650720032,2.7455321984310244
10041,modDE,512,30,15000,0.0,-1.2955854071794448e-06,2.6793295582351595,2.679330954746926
10042,modDE,512,30,30000,0.0,-1.3165058609976298e-05,5.878088286171246,5.878119172353846
10043,modDE,512,30,45000,0.0,-3.7755621322155265e-05,5.741012201003284,5.741098581473855
10044,modDE,513,5,250,0.0,-0.00023424053437830493,5.015934700205961,5.0164069306300005
10045,modDE,513,5,500,0.0,-8.90089684175699e-06,4.585471468023506,4.585488104508892
10046,modDE,513,5,1500,0.0,-0.0006277808588693202,7.149464274128819,7.151259994237977
10047,modDE,513,5,2500,0.0,-0.005055266184635565,9.683919827660713,9.702482749195656
10048,modDE,513,5,5000,0.0,-0.015258815733908504,12.625318582339684,12.700617892932746
10049,modDE,513,5,7500,0.0,-0.019085587125952673,12.149927004674272,12.239566188590029
10050,modDE,513,30,1500,0.0,-0.0003521673702169714,2.742346946617285,2.7427439600898547
10051,modDE,513,30,3000,0.0,-4.8227522904653596e-05,2.541039474916258,2.541087751966012
10052,modDE,513,30,9000,0.0,-7.571431982138499e-05,6.285215882849436,6.285407475957358
10053,modDE,513,30,15000,0.0,-1.9959659754453797e-05,8.591108222259027,8.591176848682869
10054,modDE,513,30,30000,0.0,-0.0013958873260923265,12.181456123097814,12.188591069047778
10055,modDE,513,30,45000,0.0,-0.0025868680197755458,12.209363841926105,12.222889770749465
10056,modDE,514,5,250,0.0,-0.0018790740867105971,2.025899835954594,2.0274705969833122
10057,modDE,514,5,500,0.0,-0.001202537792638303,2.008904878347276,2.009910758072804
10058,modDE,514,5,1500,0.0,-2.9952207394234877e-05,5.082767577747358,5.082827725450921
10059,modDE,514,5,2500,0.0,-4.100864229905632e-05,4.728027855166149,4.7281053316731185
10060,modDE,514,5,5000,0.0,-0.00014711316820825715,4.344256409578132,4.3445096198494415
10061,modDE,514,5,7500,0.0,-0.0003541659105439354,4.437180554066214,4.43780518530601
10062,modDE,514,30,1500,0.0,-3.989300883766589e-05,3.6725530237857136,3.672612164713113
10063,modDE,514,30,3000,0.0,-8.91794320944772e-05,3.388729804570434,3.3888517968250182
10064,modDE,514,30,9000,0.0,-4.356531637661476e-07,2.708515387062087,2.708515859318014
10065,modDE,514,30,15000,0.0,-2.753691642878309e-05,2.597914073302099,2.597942824098607
10066,modDE,514,30,30000,0.0,-9.917241268961874e-05,2.903814939452471,2.903931158571701
10067,modDE,514,30,45000,0.0,-0.0001173077244464249,5.651426571283535,5.651688495467513
10068,modDE,515,5,250,0.0,-0.0001097664730290937,5.020866927172212,5.02108661605477
10069,modDE,515,5,500,0.0,-0.0003278154953458401,4.550199124442165,4.550792413096594
10070,modDE,515,5,1500,0.0,-0.0015209691748661492,7.2416586449032305,7.246103895888316
10071,modDE,515,5,2500,0.0,-0.017004441680482207,9.598027744738207,9.655987991725208
10072,modDE,515,5,5000,0.0,-0.008759477466423072,12.618005222047104,12.661486864979043
10073,modDE,515,5,7500,0.0,-0.0055571772805839805,12.821916330275291,12.850116431261473
10074,modDE,515,30,1500,0.0,-3.8349682739680094e-05,2.575618851590378,2.57565841420804
10075,modDE,515,30,3000,0.0,-7.856886216508485e-05,2.2570879734325984,2.257158881108654
10076,modDE,515,30,9000,0.0,-0.00013856475475031437,6.1000728105078945,6.1004137321248315
10077,modDE,515,30,15000,0.0,-7.909905605023582e-05,9.450913118598315,9.45121258308573
10078,modDE,515,30,30000,0.0,-0.0003905413150480985,10.019207695383908,10.02076149267625
10079,modDE,515,30,45000,0.0,-0.0024546212768345567,11.064989720995433,11.07533840335685
10080,modDE,516,5,250,0.0,-0.0040168439968431445,2.1480879568213096,2.151687478547056
10081,modDE,516,5,500,0.0,-0.0020100100498952056,2.0654106292225474,2.0671325443952586
10082,modDE,516,5,1500,0.0,-8.56768564564181e-05,5.197904789226844,5.198082708113527
10083,modDE,516,5,2500,0.0,-0.0001069955793518318,4.813320602235985,4.813525521390633
10084,modDE,516,5,5000,0.0,-0.00018057053408533364,4.480069937747922,4.480394113588062
10085,modDE,516,5,7500,0.0,-0.00020177805680900995,4.729769255667542,4.730149326135034
10086,modDE,516,30,1500,0.0,-5.814453773473893e-05,3.619670856839997,3.6197544710195473
10087,modDE,516,30,3000,0.0,-0.00010180706498559289,3.3771189625581046,3.3772580719223875
10088,modDE,516,30,9000,0.0,-0.0002478558613566051,2.910938023447298,2.911227514120999
10089,modDE,516,30,15000,0.0,-0.00017579834106160597,2.801438112067822,2.801635760497996
10090,modDE,516,30,30000,0.0,-0.00023198486913869054,3.226551614685193,3.226851533565238
10091,modDE,516,30,45000,0.0,-0.00025999985526858893,4.318245755947723,4.318693934827025
