,module,dim,budget,acc,f1,acc_d,f1_d
43,weights_option,30,3000,0.8179924242424242,0.8117914421639443,0.253125,0.1340886248519768
44,weights_option,30,9000,0.709469696969697,0.6926644267898138,0.253125,0.1340886248519768
45,weights_option,30,15000,0.6972537878787879,0.6869160177154524,0.253125,0.1340886248519768
46,weights_option,30,30000,0.725189393939394,0.7125588345776486,0.253125,0.1340886248519768
47,weights_option,30,45000,0.7776515151515151,0.7682951418638335,0.253125,0.1340886248519768
48,local_restart,5,250,0.20369318181818183,0.16341767654889888,0.27755681818181815,0.1443871065595399
49,local_restart,5,500,0.24365530303030303,0.18225210343631398,0.27755681818181815,0.1443871065595399
50,local_restart,5,1500,0.26534090909090907,0.19605366646017056,0.27755681818181815,0.1443871065595399
51,local_restart,5,2500,0.4069128787878788,0.3923750479041904,0.27755681818181815,0.1443871065595399
52,local_restart,5,5000,0.5145833333333333,0.5044321073032317,0.27755681818181815,0.1443871065595399
53,local_restart,5,7500,0.5552083333333333,0.5503858076272601,0.27755681818181815,0.1443871065595399
54,local_restart,30,1500,0.2621212121212121,0.1871994431304444,0.27755681818181815,0.1443871065595399
55,local_restart,30,3000,0.25918560606060603,0.19033786756741608,0.27755681818181815,0.1443871065595399
56,local_restart,30,9000,0.25871212121212117,0.17729060208615444,0.27755681818181815,0.1443871065595399
57,local_restart,30,15000,0.2648674242424242,0.19649095961464882,0.27755681818181815,0.1443871065595399
58,local_restart,30,30000,0.2777462121212121,0.219918577047889,0.27755681818181815,0.1443871065595399
59,local_restart,30,45000,0.33295454545454545,0.3220506307615149,0.27755681818181815,0.1443871065595399
60,step_size_adaptation,5,250,0.8893939393939394,0.8867066021448352,0.4076704545454545,0.28879152951975273
61,step_size_adaptation,5,500,0.9044507575757577,0.9008281139242029,0.4076704545454545,0.28879152951975273
62,step_size_adaptation,5,1500,0.7649621212121211,0.7579836511276673,0.4076704545454545,0.28879152951975273
63,step_size_adaptation,5,2500,0.6975378787878788,0.6901274640040513,0.4076704545454545,0.28879152951975273
64,step_size_adaptation,5,5000,0.6231060606060606,0.6167830003713817,0.4076704545454545,0.28879152951975273
65,step_size_adaptation,5,7500,0.5924242424242424,0.5876853343719544,0.4076704545454545,0.28879152951975273
66,step_size_adaptation,30,1500,0.978409090909091,0.97779039581248,0.4076704545454545,0.28879152951975273
67,step_size_adaptation,30,3000,0.9813446969696968,0.980636560048047,0.4076704545454545,0.28879152951975273
68,step_size_adaptation,30,9000,0.75,0.7457077237319465,0.4076704545454545,0.28879152951975273
69,step_size_adaptation,30,15000,0.8056818181818182,0.8009851881998694,0.4076704545454545,0.28879152951975273
70,step_size_adaptation,30,30000,0.8149621212121211,0.8091072257394888,0.4076704545454545,0.28879152951975273
71,step_size_adaptation,30,45000,0.7995265151515152,0.7935570313526944,0.4076704545454545,0.28879152951975273
