,module,dim,budget,acc,f1,acc_d,f1_d
25,base_sampler,5,500,0.7194128787878789,0.7165842368521304,0.2527462121212121,0.1336485787217196
26,base_sampler,5,1500,0.6449810606060606,0.6412662417282718,0.2527462121212121,0.1336485787217196
27,base_sampler,5,2500,0.6171401515151516,0.6019088930955443,0.2527462121212121,0.1336485787217196
28,base_sampler,5,5000,0.5128787878787879,0.5062788510109587,0.2527462121212121,0.1336485787217196
29,base_sampler,5,7500,0.503125,0.4801935157472969,0.2527462121212121,0.1336485787217196
30,base_sampler,30,1500,0.6579545454545455,0.6511266472279603,0.2527462121212121,0.1336485787217196
31,base_sampler,30,3000,0.6484848484848484,0.6385630317758099,0.2527462121212121,0.1336485787217196
32,base_sampler,30,9000,0.6146780303030303,0.6013467132256731,0.2527462121212121,0.1336485787217196
33,base_sampler,30,15000,0.5962121212121212,0.5785069266270639,0.2527462121212121,0.1336485787217196
34,base_sampler,30,30000,0.694034090909091,0.6734319362566706,0.2527462121212121,0.1336485787217196
35,base_sampler,30,45000,0.659185606060606,0.6395312466377564,0.2527462121212121,0.1336485787217196
36,weights_option,5,250,0.6643939393939393,0.6544638102160779,0.253125,0.1340886248519768
37,weights_option,5,500,0.6608901515151515,0.6571831031474321,0.253125,0.1340886248519768
38,weights_option,5,1500,0.6052083333333333,0.5953148081235307,0.253125,0.1340886248519768
39,weights_option,5,2500,0.5833333333333334,0.5746738568801879,0.253125,0.1340886248519768
40,weights_option,5,5000,0.512594696969697,0.5101900721534588,0.253125,0.1340886248519768
41,weights_option,5,7500,0.5222537878787878,0.5127811352553626,0.253125,0.1340886248519768
42,weights_option,30,1500,0.8458333333333332,0.8406648414777361,0.253125,0.1340886248519768
43,weights_option,30,3000,0.772064393939394,0.7611875245064963,0.253125,0.1340886248519768
44,weights_option,30,9000,0.6661931818181819,0.6538373075018842,0.253125,0.1340886248519768
45,weights_option,30,15000,0.6514204545454545,0.6381504295651637,0.253125,0.1340886248519768
46,weights_option,30,30000,0.6911931818181818,0.6822873133883248,0.253125,0.1340886248519768
47,weights_option,30,45000,0.7497159090909091,0.7386037607840679,0.253125,0.1340886248519768
48,local_restart,5,250,0.17613636363636362,0.1697407298716582,0.27755681818181815,0.1443871065595399
49,local_restart,5,500,0.18759469696969697,0.18045824916870817,0.27755681818181815,0.1443871065595399
50,local_restart,5,1500,0.2285037878787879,0.22313318540091992,0.27755681818181815,0.1443871065595399
51,local_restart,5,2500,0.3487689393939394,0.3376925837391131,0.27755681818181815,0.1443871065595399
52,local_restart,5,5000,0.4660037878787879,0.4663096639936278,0.27755681818181815,0.1443871065595399
53,local_restart,5,7500,0.5615530303030303,0.5523583601307557,0.27755681818181815,0.1443871065595399
54,local_restart,30,1500,0.1484848484848485,0.14749560859515093,0.27755681818181815,0.1443871065595399
55,local_restart,30,3000,0.21013257575757577,0.20456710179503737,0.27755681818181815,0.1443871065595399
56,local_restart,30,9000,0.27168560606060604,0.26312874646894474,0.27755681818181815,0.1443871065595399
57,local_restart,30,15000,0.2802083333333333,0.2756549859955432,0.27755681818181815,0.1443871065595399
58,local_restart,30,30000,0.29659090909090907,0.28936352764624845,0.27755681818181815,0.1443871065595399
59,local_restart,30,45000,0.3550189393939394,0.3476758871806433,0.27755681818181815,0.1443871065595399
60,step_size_adaptation,5,250,0.8891098484848484,0.8857622774780728,0.4076704545454545,0.28879152951975273
61,step_size_adaptation,5,500,0.8858901515151516,0.8832035974798431,0.4076704545454545,0.28879152951975273
62,step_size_adaptation,5,1500,0.7715909090909091,0.7674880710396303,0.4076704545454545,0.28879152951975273
63,step_size_adaptation,5,2500,0.6822916666666667,0.6736656771810864,0.4076704545454545,0.28879152951975273
64,step_size_adaptation,5,5000,0.5708333333333333,0.5666423163097163,0.4076704545454545,0.28879152951975273
65,step_size_adaptation,5,7500,0.6199810606060605,0.6165688670097982,0.4076704545454545,0.28879152951975273
66,step_size_adaptation,30,1500,0.975284090909091,0.9744915584621466,0.4076704545454545,0.28879152951975273
67,step_size_adaptation,30,3000,0.9567234848484848,0.954697563093435,0.4076704545454545,0.28879152951975273
68,step_size_adaptation,30,9000,0.7466856060606061,0.7419146446047682,0.4076704545454545,0.28879152951975273
69,step_size_adaptation,30,15000,0.762594696969697,0.7596720040908027,0.4076704545454545,0.28879152951975273
70,step_size_adaptation,30,30000,0.771780303030303,0.7677353689856143,0.4076704545454545,0.28879152951975273
71,step_size_adaptation,30,45000,0.7751893939393939,0.7704922736054219,0.4076704545454545,0.28879152951975273
