,module,dim,budget,acc,f1,acc_d,f1_d
52,crossover,5,5000,0.6580459770114943,0.6543271012630368,0.42707199032062915,0.29847864469074786
53,crossover,5,7500,0.7169388989715669,0.7108855339230206,0.42707199032062915,0.29847864469074786
54,crossover,30,1500,0.8036902601330913,0.7993682880851705,0.42707199032062915,0.29847864469074786
55,crossover,30,3000,0.8369328493647913,0.8333877126694921,0.42707199032062915,0.29847864469074786
56,crossover,30,9000,0.8225952813067151,0.8156506313222925,0.42707199032062915,0.29847864469074786
57,crossover,30,15000,0.9130973986690865,0.9100330325337088,0.42707199032062915,0.29847864469074786
58,crossover,30,30000,0.9322444041137325,0.9306889654535049,0.42707199032062915,0.29847864469074786
59,crossover,30,45000,0.9096188747731396,0.907469857067243,0.42707199032062915,0.29847864469074786
60,adaptation_method,5,250,0.27075015124016943,0.22003563141273214,0.28109497882637624,0.14605931188836843
61,adaptation_method,5,500,0.27247428917120387,0.1985132650561307,0.28109497882637624,0.14605931188836843
62,adaptation_method,5,1500,0.30045372050816693,0.2455700358368807,0.28109497882637624,0.14605931188836843
63,adaptation_method,5,2500,0.3019661222020569,0.2557515561424667,0.28109497882637624,0.14605931188836843
64,adaptation_method,5,5000,0.40117967332123416,0.394096781684343,0.28109497882637624,0.14605931188836843
65,adaptation_method,5,7500,0.4566545674531155,0.4542783724829672,0.28109497882637624,0.14605931188836843
66,adaptation_method,30,1500,0.3036297640653357,0.27253936386570404,0.28109497882637624,0.14605931188836843
67,adaptation_method,30,3000,0.36430732002419847,0.3284738614300188,0.28109497882637624,0.14605931188836843
68,adaptation_method,30,9000,0.3975499092558984,0.38946781152480214,0.28109497882637624,0.14605931188836843
69,adaptation_method,30,15000,0.4841802782819117,0.473739626409664,0.28109497882637624,0.14605931188836843
70,adaptation_method,30,30000,0.5105263157894737,0.5070785399492752,0.28109497882637624,0.14605931188836843
71,adaptation_method,30,45000,0.5105263157894736,0.494053025256531,0.28109497882637624,0.14605931188836843
72,lpsr,5,250,0.9774047186932849,0.977257696354694,0.46709013914095576,0.31823716597874796
73,lpsr,5,500,0.9878402903811251,0.9877180536487795,0.46709013914095576,0.31823716597874796
74,lpsr,5,1500,0.9653055051421658,0.9651051068362888,0.46709013914095576,0.31823716597874796
75,lpsr,5,2500,0.9774349667271626,0.9773340591463298,0.46709013914095576,0.31823716597874796
76,lpsr,5,5000,0.9722020568663036,0.9719783813239717,0.46709013914095576,0.31823716597874796
77,lpsr,5,7500,0.9686932849364791,0.9684561606510101,0.46709013914095576,0.31823716597874796
78,lpsr,30,1500,0.9060798548094373,0.9052723130758384,0.46709013914095576,0.31823716597874796
79,lpsr,30,3000,0.9114942528735632,0.9108503055555189,0.46709013914095576,0.31823716597874796
80,lpsr,30,9000,0.9025710828796129,0.9021828940860571,0.46709013914095576,0.31823716597874796
81,lpsr,30,15000,0.9130369026013311,0.912499330787437,0.46709013914095576,0.31823716597874796
82,lpsr,30,30000,0.9026315789473685,0.9016023758212832,0.46709013914095576,0.31823716597874796
83,lpsr,30,45000,0.911373260738052,0.9104627308847324,0.46709013914095576,0.31823716597874796
