,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24
3_7500_5,-8.0,-8.0,0.12844771250442144,0.2933888384138416,-8.0,-2.7409902338200234,-2.836491705346545,-4.6690778108735955,-8.0,0.8154606604825101,-0.5459175431077985,-0.46345120869079615,-1.7848180425072322,-6.108150123110763,0.6332769723518961,-0.1604434276167772,-2.6833972976383613,-0.8265279400955677,-0.19850794500777685,-0.4774040853044477,0.06633954690589926,-0.06631177574989715,0.026206528348368903,0.9994214242853324
3_1500_30,0.6519671315479723,4.320579078835714,2.3926551786686288,2.5273663767488204,-8.0,2.5958065330269084,2.2703725979618983,3.2984108548940734,3.318453845291389,5.939035965079077,2.6040654494651174,7.011194279757127,2.772142962018684,0.9420882385068718,2.542924682475131,1.5284838357741972,0.7719029780015715,1.3006942883741452,0.9346041380714833,1.4156163225200589,1.2418822294104888,1.2465155666824184,0.6344937637980836,2.5408150610673217
3_3000_30,-1.1236106597606053,3.376078053778562,2.0838176358572307,2.1766984088460055,-8.0,2.3378728867520335,1.8531260472767361,2.318189509368104,2.112377669147732,5.691667911790509,2.5673903655119945,5.625365599246637,2.3439269528284514,0.01666014532957612,2.4633160049743816,1.5056285937707519,0.5621058836018024,1.1348913433284837,0.8777002785937494,0.3834362974490018,0.7533458749254673,0.9315724380763253,0.6056406237213257,2.4613348712771215
3_9000_30,-8.774189858735033,2.298093466198123,1.5815465684286039,1.8094928283447156,-8.0,2.0380852174623016,1.4492383935662274,1.5803457535305974,1.4485434326205175,4.578938943046431,2.4832748065941668,2.14493699157301,1.633485889448852,-1.5849239694725328,2.313407620002032,1.4602035006168395,0.1466897392348676,0.6877826614913121,0.8161989900470367,0.057054421202579794,0.6897960665280626,0.8145321160191813,0.5669862808495927,2.4120641381570262
3_15000_30,-8.0,2.103928900113952,1.581533811674782,1.8093986889479055,-8.0,1.9925162951684405,1.4454264714338276,1.4943571154391297,1.4308748223368393,4.205537798762998,2.4326558721795415,2.066398234732186,1.5090223937774465,-2.20249236910475,2.107263662524013,1.4483219128216103,0.08141773282262135,0.5738743242784754,0.7963226413638331,0.05584348568370782,0.6897803045644969,0.8145093366346247,0.532339202947599,2.3808243065419425
3_30000_30,-8.0,2.103928893371987,1.5815338116745745,1.809398688946572,-8.0,1.8986523531081005,1.4454264714338276,1.242765289286854,1.380731112868346,3.8695819074266624,2.233948798544721,2.0512384890993034,1.508345442748758,-2.6649313580683285,1.9798999827447958,1.3237825935098293,0.06574618395945096,0.5626665063852654,0.7683416033331496,0.05584347375460056,0.6897803045521187,0.8145093366332364,0.4892679402100694,2.231051982710858
3_45000_30,-8.0,2.103928893371987,1.5815338116745745,1.809398688946572,-8.0,1.8822256986814196,1.4454264714338276,0.9371636556732698,1.3385246299369515,3.6709183996174657,1.9277898076068332,2.051160003149737,1.5083444832282835,-2.967292934032483,1.9527250976146568,1.1539991423655698,0.06431287746858375,0.5619353394469571,0.7557599730348448,0.05584347375460056,0.6897803045521187,0.8145093366332364,0.4690752776068089,2.0592446284484196
4_250_5,0.72711602762149,4.50921185776774,1.7677595467287859,1.8875320167579548,1.2697222500390584,2.234181801695745,1.2378089334444917,2.761712678963381,2.7051982283727165,4.3864120071571655,2.4620237408387227,6.538049217852107,2.4786766644192966,0.4654960661630052,1.7681394280608203,1.0071960014392887,0.6104331740087996,1.2091049327465255,0.7226080145878846,1.1520952983401958,0.82739834261398,1.0590437903428567,0.4406446176464177,1.6481023347772807
4_500_5,0.46608342196914404,4.1642999417670605,1.656284040872635,1.7992738393180936,0.6545929369117166,1.9417296399570467,1.022085009031714,2.525357623301947,2.5051963415351937,4.121928756883747,1.9673879334760085,6.167830688909645,2.3807301786539603,0.34048552434623625,1.6622888964399762,0.8816383470276652,0.48840975527739516,1.1073216123624186,0.6185921616533994,0.6393000243612317,0.7115670746171844,0.8965571616506655,0.37830080628902707,1.5836407934996866
4_1500_5,-0.26627478604566585,3.3879959700959965,1.3882049790332815,1.5569977617603807,-8.0,1.1573306652149984,0.6540035118168259,1.9035543141698827,1.9892223123088737,3.6424596559135702,1.6058024631515906,5.495752835102084,2.0764362672927303,-0.0953859966440049,1.4236547789821912,0.6771773745533911,0.2540073392994916,0.8367193577302233,0.355698462248676,0.41528070040812376,0.47533826731634815,0.48722379820990414,0.23985463692165965,1.4381076381934093
4_2500_5,-0.8126771531848991,2.699344132114464,1.1455477549519522,1.342934428074631,-8.0,0.929270581965554,0.39539342686149404,1.421572161105004,1.5969348588148027,3.343196033304269,1.5078791105388991,5.029496401977188,1.8537091080295418,-0.5395219179775265,1.32916532722364,0.611902773311181,0.0800203530824248,0.6735932575286234,0.24157522478319407,0.2857498627428387,0.3169311083967821,0.31615903051356353,0.19466275904080735,1.3573987293314276
4_5000_5,-2.134826224422955,1.314735832582938,0.7880694916873491,0.9588078052794836,-8.0,0.2737798966962278,-0.12245961911758471,0.7782846434534396,0.9185150205558742,3.0026046356558163,1.2038472997262564,4.139508119380842,1.412215233143548,-1.5811479435107745,1.140559581150029,0.5322597485975523,-0.2391653981059189,0.4114000049984029,0.08082605092293108,0.07982661552693394,0.06437330705466796,0.09748902453586873,0.1280381312625313,1.2509547614703487
4_7500_5,-3.6432782884822985,-0.24437414915096775,0.581312279504723,0.7129967589729865,-8.0,-0.4312435952605396,-0.534503408916961,0.37953712989425925,0.5567296106405657,2.6101537536347044,1.04711653398001,3.356655510891664,1.121658942282815,-2.386439455826085,1.0100286285599216,0.48795131510461587,-0.5226461453969148,0.13596499301459847,-0.000676544172562879,-0.08861903788535883,-0.35867322317391503,-0.2909156150268111,0.09545519808033379,1.1870766991041586
4_1500_30,2.005167436411825,6.184500414420046,2.8740864114702904,3.057088850813469,2.0283608398984225,4.688746986050756,2.766999240482848,4.975413940093892,4.978641881119747,6.237126893570624,2.5824831498708125,8.23358047199809,3.2798523961748645,1.525511391596909,2.884803541854597,1.5254773913349613,1.04792270887232,1.6045616263861233,1.2571125372961418,4.581270267904439,1.8803241302865257,1.8817418520891347,0.6404290564124379,2.8352241787828922
4_3000_30,1.7834196257028139,5.768716226096962,2.6986339810829447,2.937449334575191,1.3406487193475631,3.132917296486128,2.6402911447880837,4.645412878647109,4.77587802005227,6.103243996884041,2.549250918113058,7.967748722247807,3.163597584004621,1.408314832114599,2.749069562953853,1.5020166377493098,0.9327446999463488,1.491759191328566,1.1496820703412975,4.363055363326797,1.8565743080827484,1.82379582220219,0.5978907831960736,2.7643591538325145
4_9000_30,1.0976419172472085,4.620414639671407,2.434253068537571,2.6226660062248977,-1.3377103534457957,2.595201193009857,2.3623355800232098,3.71840075228028,4.091417691529974,5.834647843409921,2.493685842556325,7.292218678464733,2.89449530813783,1.0773079942010173,2.55743974594266,1.4596925665357914,0.7287701311711736,1.3087679883182848,0.9877910485720071,3.1986013950302525,1.512359542568622,1.2972928563354063,0.5486286182508583,2.600414461696857
4_15000_30,0.5267695442061685,3.766942025267882,2.3007436515561888,2.4633794104113482,-4.050090567195812,2.444471967591996,2.1911061787461077,3.156342031339058,3.5694841057460778,5.678352879395575,2.4647536483566936,6.779719724584164,2.7089467807273904,0.8524643727760323,2.486137579439148,1.4462034837910647,0.618752935419466,1.2090120067798575,0.9104395034554129,1.1715239108658806,0.9567193118268088,0.9147795954708183,0.5261752237011945,2.5369559770480734
4_30000_30,-0.8477345809574613,2.1586882338491633,2.1315083339489163,2.24717763247929,-8.0,2.1512014985775267,1.9473147287615848,2.328151165767035,2.5761091166498957,5.492319488314458,2.426659631286377,5.659400907914114,2.3352525152011183,0.04092232556410412,2.415603387358508,1.408323532206476,0.39644641462387026,1.0701224142668941,0.8527620102363903,0.46907431333953076,0.3457056792576235,0.7197614282108082,0.49249630127400357,2.463206656283743
4_45000_30,-2.364047796628989,0.6215475300031735,2.0170873372162927,2.1173057329483616,-8.0,1.8807902928169948,1.7367953261424425,1.6754949917503446,1.8346002151534855,5.337752196044697,2.3782388879624703,4.524229408040783,1.942700038432271,-0.7983744529561438,2.383445767136666,1.3860870404749568,0.21974487519756636,0.9492515247700558,0.8289390691521537,0.4079025819919101,0.2828069628132163,0.7047067540337967,0.46973735151230167,2.4337807608816497
5_250_5,-0.46762842795948795,2.9613010867682013,1.3277246722149714,1.4701828477541496,-8.0,1.2360836526275427,0.7677686606022417,1.673629961312774,1.7409942496178537,3.8819030123552194,1.8370726739899221,5.183910310537916,2.05302453750887,-0.24111646892180386,1.4693715272404781,0.9791767559935881,0.33644426275911365,0.8392299193235562,0.5739344280187911,0.37685582660829126,0.7052207240313175,0.7852364421486924,0.4766300473750841,1.5004851480753187
5_500_5,-2.095287463865096,1.3882593252325077,0.9836982883144735,1.1199857120361714,-8.0,0.76327566143199,0.21655395989360232,0.7817649041373045,0.8215491310139964,3.203940248431478,1.7108981936857142,3.742216010635457,1.6474622969011368,-1.2868525317103985,1.3240697856930326,0.8091214342677994,-0.07021919809703314,0.5558324101614128,0.4114528119589245,0.22967555407935758,0.3654854352594766,0.3634277717139875,0.39737008123567963,1.4127841889942332
5_1500_5,-8.609942245370698,-5.019432210815623,0.14125945824675193,0.3387990147817417,-8.0,-0.2859609593905789,-0.8632256945496612,0.06642321371164088,0.05549241064226359,2.179921724905967,1.1559613187355289,1.3204534127924017,0.6975445127412094,-2.83627526416454,1.0444926700591586,0.49293395962970693,-1.150104577198024,-0.18447197352826822,0.14213638830947323,-0.20696984254839465,0.11504310516173866,0.16938543658117924,0.2542172919081388,1.2337376387092214
