,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24
1_9000_30,0.35949811856,238.70251400709003,141.15894306997998,146.26528907488,0.0,128.46947057268,28.288513155380002,43.90086227266001,28.681323034189994,314328.60350695753,313.28021441397,17135.62991458137,41.502250902600004,0.5134458824,252.09267028682,29.73211431634,1.7460045098599999,8.48506563375,6.75385969373,2.60474493982,5.69192041954,11.759613136459999,3.6601493326899996,270.82857114754
1_15000_30,0.359495744,238.6964943002,112.20549847279999,115.17102527623999,0.0,109.34584731618,17.67132158144,31.123853715080003,27.128558894610002,229079.04865718767,280.7962513591,11094.453934509678,36.41031517391,0.5074377078300001,241.67780238218,28.935140714070002,1.23652924966,6.52051674249,6.494602044830001,2.34353726133,5.096796963009999,11.571469187409999,3.3989028156299996,257.26906288181004
1_30000_30,0.359495744,238.69649428034,75.90768822057001,69.92868843312002,0.0,103.32903817055998,12.06725961167,25.65439116695,23.648809981510002,127210.5994988227,196.98134540459998,11063.447552196969,35.76254918667,0.50536870808,224.22738318973,27.013686891029998,0.6943197404400001,4.19693002362,6.153241112170001,1.78388101892,4.9114870247,11.536998330500001,3.1312470952,243.25725926901
1_45000_30,0.359495744,238.69649428034,45.88836639528,38.18698027237,0.0,102.25790590607001,11.253099111,14.80622210308,21.207698754369996,100695.69509599262,156.09844566227997,11063.44555261367,35.71744967337,0.50489725097,217.29300136031003,26.56967663387,0.48919383758999996,2.9020122383499993,5.911101110110001,0.97800862023,4.786687842929999,11.53128803665,3.0178943753,233.25021309333997
2_250_5,4.8772307438999984,27192.38701228059,57.82137985132,76.96396240452,17.51650651926,2509.26173024114,17.136446562639996,791.67314072258,576.9566240391,30126.888018873004,250.95498360456,2482421.9401180847,320.11128097581,2.81165776933,57.79918474569,9.53982604811,4.18821803576,15.60549033098,5.8951693158600005,29.74605885658,7.955538659789999,11.14142618166,2.62765182771,45.54435021595
2_500_5,2.9739156455999995,13124.99757101737,45.84279685264,58.19091786457001,4.50112861141,313.93411732276996,12.187636764390001,363.64632795263003,311.61678519089,15836.02161230107,95.38877740050998,1407928.2287513148,236.24504248127,1.96853046075,47.98523199876,7.260470145330001,3.2912483219400004,12.32422745147,4.265669130729999,4.30884625647,6.42306996688,8.101640582780002,2.20649348228,38.444979557850004
2_1500_5,0.6275949972099999,2130.62224829427,22.76158676631,34.78603366846001,0.0,15.3606203338,4.609525295799999,78.80103741759,71.78648015745999,4704.00266414477,40.72567162551,265607.9317425461,113.44782224214,0.73627076724,28.74005065862,4.959891099150001,1.8710232041600001,6.58690262657,2.50719442955,2.58360291169,2.74819453149,3.43518052202,1.8937412608099997,25.98969386338
2_2500_5,0.12479653622,428.3033545993,12.659228845440001,17.70556637226,0.0,7.275252522450001,2.42313810965,24.48779996275,30.79651580143,2701.24294473435,29.89147738169,74207.53070329622,71.85667935152,0.23511248993999997,18.597483754429998,4.2419300643,1.10853467244,4.48932869447,1.7726287987600002,1.8890207887100001,1.82916971088,1.9467876142200002,1.5720657343400002,21.8720979511
2_5000_5,0.00411782897999996,11.90867686274,6.705336329640001,8.5216910995,0.0,1.4431889135299998,0.7631625205500001,5.41017820321,6.095636687779999,1252.02619351093,21.285905642030002,11083.80523470997,32.26736893082,0.018086784449999997,13.659983638689999,3.39503577113,0.49041787127,2.33528437983,1.17029098636,1.3403692170500001,0.70596612989,1.24422964205,1.3852081118400001,17.175641670890002
2_7500_5,7.487353000000001e-05,0.22566838560999997,3.7136642540400002,4.9443655496600005,0.0,0.29029798869,0.34961287829,2.3908036928,2.84124257004,595.75500372664,17.491789038870003,2453.7425920514897,14.7812690524,0.0033571806,10.309920146999998,2.97568347557,0.19745580506,1.22956303236,0.9141654243099999,0.89893398675,0.27148875916000004,0.66962596391,1.1982286105099997,15.257760118940002
2_1500_30,92.57730013027,1362744.4276989468,700.00591547011,1132.4150254730098,96.73400167149,46292.10705455098,638.46196681036,80987.44410661298,88511.75536242063,2000991.3154842139,386.69027970965,167639444.03730518,1908.72334123251,34.672021427199994,723.260307413,34.02909509016,10.693601799069999,39.665396541769994,17.17760868225,38555.23855344828,76.8645710361,76.07133826139,4.422731102050001,671.02143263546
